year,fips,avg_prod,med_prod,tot_prod
2014,21225,2595580.8,905537,12977904
2014,21233,1230069,1230069,2460138
2014,21235,47110,18196,612430
2014,21237,15540,15540,15540
2014,22031,2456400,2456400,2456400
2014,22069,148488,148488,148488
2014,24001,140546.1,55137.5,1405461
2014,24023,52042.4545454546,20610,572467
2014,28019,2890838,2890838,2890838
2014,28069,846262,846262,846262
2014,29013,362813,362813,362813
2014,30003,9102625.66666667,6557844,27307877
2014,30065,7901784,7901784,7901784
2014,30083,333922,333922,333922
2014,30087,9018465,9018465,9018465
2014,35031,8440886,8440886,8440886
2014,35045,6761212.5,6761212.5,13522425
2014,38055,7985648,7985648,7985648
2014,38057,8597955.5,8597955.5,17195911
2014,38065,1987817,1987817,3975634
2014,39013,1677195,335571,5031585
2014,39019,192515,192515,385030
2014,39031,0,0,0
2014,39059,253245,253245,253245
2014,39067,544496,597571,3266976
2014,39079,40741.5,40741.5,81483
2014,39081,215278.875,11778.5,1722231
2014,39111,6684695,6684695,6684695
2014,39119,0,0,0
2014,39121,423492,423492,423492
2014,39127,799635.666666667,642189,2398907
2014,39151,414560,414560,414560
2014,39157,261328.6,209784,1306643
2014,39163,141759,141759,283518
2014,40061,36644.5,36644.5,73289
2014,40079,289863.5,289863.5,579727
2014,40105,249330,249330,249330
2014,40111,1965,1965,1965
2014,42003,5219,5219,10438
2014,42005,130828.4375,45156.5,2093255
2014,42007,285863,285863,285863
2014,42009,156006,156006,156006
2014,42011,0,0,0
2014,42013,18555,18555,18555
2014,42019,60331,60331,60331
2014,42021,91963.4166666667,19720.5,1103561
2014,42025,20731,20731,41462
2014,42027,98148,98148,98148
2014,42031,31771,10706,95313
2014,42033,61809.7708333333,6215.5,2966869
2014,42037,15300,18942,45900
2014,42043,4775,4775,9550
2014,42047,21958.75,22353.5,87835
2014,42051,23153.2,11367,115766
2014,42059,4286308.28571429,3951247,30004158
2014,42061,3730,3730,3730
2014,42063,85634.4864864865,8100,3168476
2014,42065,107579.555555556,36954,968216
2014,42069,2882,2882,5764
2014,42079,26649.4666666667,0,399742
2014,42081,190994,190994,190994
2014,42085,56139,56139,56139
2014,42091,0,0,0
2014,42097,16383.7857142857,7262.5,229373
2014,42107,18668.5254237288,2952,1101443
2014,42111,78116.945945946,13446,2890327
2014,42121,3829.5,3829.5,7659
2014,42125,2397497.5,265341.5,14384985
2014,42129,44263.7142857143,22884,309846
2014,47013,24383.25,13133.5,97533
2014,47025,123619.333333333,45499.5,741716
2014,48013,2255871,2255871,2255871
2014,48161,3269584,3269584,3269584
2014,48203,2232385.5,2232385.5,4464771
2014,48223,15022,15022,15022
2014,48287,7527358,7527358,7527358
2014,48289,5257740,5257740,5257740
2014,48293,9460227,9460227,9460227
2014,48323,1478,1478,1478
2014,48365,2488378,2488378,4976756
2014,48395,1958835,1958835,1958835
2014,48401,1943676.5,1943676.5,3887353
2014,48449,289509,289509,579018
2014,49007,769475.8,0,7694758
2014,49015,629013.6,0,3145068
2014,49025,555268,555268,555268
2014,49041,6539322,6539322,6539322
2014,51027,180589.1,34403,7223564
2014,51051,216613.9375,46568,3465823
2014,51105,0,0,0
2014,51167,280081,280081,280081
2014,51185,189228.857142857,77282,1324602
2014,51195,76808.5555555556,0,2765108
2014,54001,342124,9788,1026372
2014,54005,384336.083333333,146336,13836099
2014,54019,303820.846153846,251174,3949671
2014,54023,0,0,0
2014,54025,100576,37248.5,1206912
2014,54033,108420.25,8937.5,433681
2014,54039,406190.56,37041,10154764
2014,54043,0,0,0
2014,54045,339777.75,42059,12231999
2014,54047,69382.8333333333,34988,3330376
2014,54049,2240103.83333333,75161.5,13440623
2014,54051,4240965.25,3292460.5,16963861
2014,54055,224128,224128,224128
2014,54057,3093,3093,6186
2014,54059,221175.619047619,1487,4644688
2014,54061,531628.5,28144,4253028
2014,54067,108633.166666667,48406.5,651799
2014,54069,5627411,5627411,5627411
2014,54081,267374.173913044,78122,6149606
2014,54083,0,0,0
2014,54091,904526.333333333,220,2713579
2014,54093,963114.5,963114.5,1926229
2014,54097,135046,26832,405138
2014,54099,258792.222222222,0,2329130
2014,54101,294619.857142857,208432,2062339
2014,54109,355365.692307692,36847,4619754
2014,56005,31652994,15473474,348182934
2014,56009,33646960,33646960,33646960
2014,56017,12900,12900,12900
2014,56023,4399253,4399253,4399253
2014,56037,3125984,3369731,9377952
2014,56041,45100,45100,45100
2015,01007,62598,62598,62598
2015,01059,73477.5,73477.5,146955
2015,01071,3939,3939,3939
2015,01073,505392.384615385,147043,6570101
2015,01117,46133,0,276798
2015,01125,503713.4,23919,2518567
2015,01127,221308.133333333,91512,3319622
2015,01133,146126,146126,292252
2015,02068,1177390,1177390,1177390
2015,04017,6804555,6804555,6804555
2015,05131,45731,45731,91462
2015,08029,1023031,1023031,1023031
2015,08051,5074821,5074821,5074821
2015,08067,814544,814544,814544
2015,08081,2220616,2220616,4441232
2015,08085,238093,238093,238093
2015,08103,1582373,1582373,3164746
2015,08107,4122448,4122448,4122448
2015,17055,10587790,10587790,10587790
2015,17059,1101321,1101321,1101321
2015,17065,2907975,2907975,5815950
2015,17077,23204,23204,23204
2015,17117,2011152,2011152,2011152
2015,17135,1876828,1876828,1876828
2015,17145,738359.2,27844,3691796
2015,17157,595709.2,697428,2978546
2015,17163,0,0,0
2015,17165,1569189.14285714,732448,10984324
2015,17167,2155473,2155473,2155473
2015,17185,909793,909793,909793
2015,17189,5953533,5953533,5953533
2015,17193,2373029,2373029,2373029
2015,17199,5638291,5638291,5638291
2015,18021,289527,289527,289527
2015,18027,1013954,1013954,1013954
2015,18037,684288.5,684288.5,1368577
2015,18051,1719394.83333333,2157037.5,10316369
2015,18055,3022,3022,3022
2015,18083,1277224.6,573935,6386123
2015,18125,206411.5,9349,1651292
2015,18153,2303015.75,667019,9212063
2015,18173,1013629.25,912875.5,4054517
2015,20107,199199,199199,199199
2015,21013,67133.9545454545,14100,1476947
2015,21019,0,0,0
2015,21025,33792.25,0,270338
2015,21051,0,0,0
2015,21059,167336,167336,334672
2015,21065,0,0,0
2015,21071,99641.75,25271,2391402
2015,21095,111572.5,11742,3793465
2015,21107,1711152.75,1435440,6844611
2015,21115,17444,8105,122108
2015,21119,269754.5,246284,2697545
2015,21121,32719.1666666667,24546.5,392630
2015,21125,1659.25,255,6637
2015,21127,74675,6241,373375
2015,21131,194538.285714286,172675,1361768
2015,21133,27497.95,12582.5,549959
2015,21139,0,0,0
2015,21149,421462,421462,842924
2015,21153,129005.5,129005.5,258011
2015,21159,149471.666666667,0,1345245
2015,21177,891933,732504.5,3567732
2015,21183,613512.363636364,99250,6748636
2015,21193,250783.32,119962,6269583
2015,21195,96892.8461538462,21627,6298035
2015,21225,3038137.66666667,0,9114413
2015,21233,2935507,2935507,5871014
2015,21235,33533.3571428571,32287,469467
2015,21237,24444,24444,24444
2015,22031,3244014,3244014,3244014
2015,22069,194714,194714,194714
2015,24001,112896.3,54911.5,1128963
2015,24023,88100.6666666667,52276,792906
2015,28019,2976276,2976276,2976276
2015,28069,167116,167116,167116
2015,29013,138206,138206,138206
2015,30003,8501023.66666667,5534969,25503071
2015,30065,6419645,6419645,6419645
2015,30083,270285,270285,270285
2015,30087,9671003,9671003,9671003
2015,35031,7476237,7476237,7476237
2015,35045,6101279.5,6101279.5,12202559
2015,38055,7979800,7979800,7979800
2015,38057,8214020,8214020,16428040
2015,38065,4393986,4393986,4393986
2015,39013,1800403.66666667,645183,5401211
2015,39019,92926,92926,185852
2015,39031,0,0,0
2015,39059,17391,17391,17391
2015,39067,547770,656382,2738850
2015,39079,155115,155115,155115
2015,39081,49195.75,7318,393566
2015,39111,5248702,5248702,5248702
2015,39121,430225,430225,430225
2015,39127,451919.333333333,603967,1355758
2015,39151,60701,60701,60701
2015,39157,178001.8,132517,890009
2015,39163,81797.5,81797.5,163595
2015,40061,22351,22351,22351
2015,40079,282348.5,282348.5,564697
2015,40105,190909,190909,190909
2015,40111,2242,2242,2242
2015,42003,2720,2720,5440
2015,42005,98111.4615384615,23769,1275449
2015,42007,309110,309110,309110
2015,42009,119238,119238,119238
2015,42013,17050,17050,17050
2015,42019,36173,36173,36173
2015,42021,84726.5,18619,847265
2015,42025,15585,15585,31170
2015,42031,5051,5051,10102
2015,42033,57642.2222222222,12975,2075120
2015,42037,73862,73862,147724
2015,42043,8208.5,8208.5,16417
2015,42047,2907,3458,8721
2015,42051,3372.14285714286,1244,23605
2015,42059,3563445.875,2704276,28507567
2015,42063,73070.0344827586,10648,2119031
2015,42065,99659.625,42172,797277
2015,42079,30212.8125,0,483405
2015,42081,119887,119887,119887
2015,42085,44584,44584,44584
2015,42091,0,0,0
2015,42097,15727.3125,8063.5,251637
2015,42107,18267.8392857143,2054,1022999
2015,42111,75920.962962963,14193,2049866
2015,42121,5492.5,5492.5,10985
2015,42125,1898466.8,146114,9492334
2015,42129,29811,9245,208677
2015,47013,34015.5,34015.5,68031
2015,47025,91259.3333333333,40072,821334
2015,47037,8119,8119,8119
2015,48013,2574464,2574464,2574464
2015,48161,1387041,1387041,1387041
2015,48203,1925405,1925405,3850810
2015,48223,511938,511938,511938
2015,48287,6482152,6482152,6482152
2015,48289,3353517,3353517,3353517
2015,48293,8114714,8114714,8114714
2015,48323,715112,715112,715112
2015,48365,1691922,1691922,3383844
2015,48395,2079570,2079570,2079570
2015,48401,1732402,1732402,3464804
2015,49007,710139.2,0,7101392
2015,49015,241650,88717.5,966600
2015,49025,163301.5,163301.5,326603
2015,49041,6024483,6024483,6024483
2015,51027,202873.885714286,47881,7100586
2015,51051,239001.066666667,120064,3585016
2015,51105,0,0,0
2015,51167,116288.666666667,57516,348866
2015,51185,121494.333333333,70880,728966
2015,51195,71694.5,2270.5,2150835
2015,54001,335185.333333333,16498,1005556
2015,54005,314099.222222222,139302,8480679
2015,54019,246334.090909091,40196,2709675
2015,54023,51431,51431,51431
2015,54025,91661.4,111205,916614
2015,54033,66660.5,66660.5,133321
2015,54039,364649.80952381,47257,7657646
2015,54043,0,0,0
2015,54045,265609.222222222,31178.5,9561932
2015,54047,70572.6842105263,25401.5,2681762
2015,54049,1965735.85714286,30874,13760151
2015,54051,4094158.25,3040884,16376633
2015,54055,149721,149721,149721
2015,54059,260794.4,0,3911916
2015,54061,391569.714285714,2123,2740988
2015,54067,327721.5,327721.5,655443
2015,54069,6030582,6030582,6030582
2015,54081,312966.666666667,224631,5633400
2015,54083,0,0,0
2015,54091,1691942.5,1691942.5,3383885
2015,54093,2108354,2108354,2108354
2015,54097,199256.333333333,0,597769
2015,54099,147323.285714286,0,1031263
2015,54101,228070.142857143,217309,1596491
2015,54109,557211,247458.5,4457688
2015,56005,29838354.6363636,15167996,328221901
2015,56009,35181059,35181059,35181059
2015,56023,4470864,4470864,4470864
2015,56037,2632893.33333333,2735308,7898680
2016,01007,37786,37786,37786
2016,01059,32686.5,32686.5,65373
2016,01073,516401.636363637,186784,5680418
2016,01117,17554.4285714286,0,122881
2016,01125,149973.666666667,87768,449921
2016,01127,249541.230769231,36396,3244036
2016,01133,42559,42559,42559
2016,02068,932122,932122,932122
2016,04017,5422850,5422850,5422850
2016,05131,16471.6666666667,6644,49415
2016,08029,66684,66684,66684
2016,08051,4156405,4156405,4156405
2016,08067,632605,632605,632605
2016,08081,1830468,1830468,3660936
2016,08085,187983,187983,187983
2016,08103,1335131,1335131,1335131
2016,08107,2594392,2594392,2594392
2016,17055,11443835,11443835,11443835
2016,17059,235436,235436,235436
2016,17065,1508753.5,1508753.5,3017507
2016,17077,2706,2706,2706
2016,17117,2188956,2188956,2188956
2016,17145,603188.666666667,75799.5,3619132
2016,17157,622115,338630.5,2488460
2016,17163,0,0,0
2016,17165,886341,1019819.5,5318046
2016,17167,1662791,1662791,1662791
2016,17185,274680,274680,274680
2016,17189,5913129,5913129,5913129
2016,17193,1850638,1850638,1850638
2016,17199,5406820,5406820,5406820
2016,18021,334743,334743,334743
2016,18027,1112835,1112835,1112835
2016,18037,650728,650728,1301456
2016,18051,1638467,2095218,8192335
2016,18055,14871,14871,14871
2016,18083,1179974.4,123078,5899872
2016,18125,142022.833333333,93269.5,852137
2016,18153,3643568,3643568,7287136
2016,18173,1257106.66666667,1141643,3771320
2016,20107,26788,26788,26788
2016,21013,68396.1176470588,35530,1162734
2016,21019,0,0,0
2016,21025,39657.5,39657.5,79315
2016,21051,0,0,0
2016,21059,55210,57922.5,220840
2016,21065,0,0,0
2016,21071,75376.9166666667,31658.5,904523
2016,21095,120002.714285714,26219.5,3360076
2016,21107,1067084,220522,4268336
2016,21115,21659.9,5383.5,216599
2016,21119,85406.5,1575.5,683252
2016,21121,34485.5,16942,275884
2016,21125,1097.33333333333,0,3292
2016,21127,65610.5,65610.5,131221
2016,21131,135008.285714286,106092,945058
2016,21133,5118.33333333333,1680,61420
2016,21139,0,0,0
2016,21149,637436.5,637436.5,1274873
2016,21153,344489,344489,344489
2016,21159,218154.333333333,59728,654463
2016,21177,756446.75,581264,3025787
2016,21183,619329.125,114176,4954633
2016,21193,169610.142857143,73354,3561813
2016,21195,78455.2884615385,24350.5,4079675
2016,21225,4303764,4303764,8607528
2016,21233,3744015,3744015,3744015
2016,21235,22005.1428571429,18485.5,308072
2016,22031,2535448,2535448,2535448
2016,22069,262208,262208,262208
2016,24001,94509.7,67737.5,945097
2016,24023,83831.125,24870.5,670649
2016,28019,2766091,2766091,2766091
2016,28069,103649,103649,103649
2016,29013,233898,233898,233898
2016,30003,4401248,3679955.5,17604992
2016,30065,5609042,5609042,5609042
2016,30083,309144,309144,309144
2016,30087,8812478,8812478,8812478
2016,35031,4902936,4902936,4902936
2016,35045,4219076.5,4219076.5,8438153
2016,38055,7248542,7248542,7248542
2016,38057,5525336.66666667,1586812,16576010
2016,38065,4296307,4296307,4296307
2016,39013,1049457.33333333,332541,3148372
2016,39019,22796,22796,22796
2016,39031,0,0,0
2016,39067,344169.166666667,307786.5,2065015
2016,39079,42447,42447,42447
2016,39081,55756.5,55756.5,111513
2016,39111,4983672,4983672,4983672
2016,39121,439556,439556,439556
2016,39127,367118,390371,1101354
2016,39157,107395.2,36799,536976
2016,39163,112428,112428,112428
2016,40079,254994,254994,509988
2016,40105,143286,143286,143286
2016,40111,946,946,946
2016,42003,3848,3848,7696
2016,42005,61388.7777777778,80680,552499
2016,42007,61410,61410,61410
2016,42009,104861,104861,104861
2016,42019,106731,106731,213462
2016,42021,75278.5555555556,30170,677507
2016,42025,0,0,0
2016,42031,3152.5,3152.5,6305
2016,42033,38904.4838709677,8433,1206039
2016,42037,38630.5,38630.5,77261
2016,42043,5030.33333333333,0,15091
2016,42047,938,938,938
2016,42051,1182,962,5910
2016,42059,3497394.875,2476718.5,27979159
2016,42063,70424.8095238096,11210,1478921
2016,42065,47051.2857142857,25801,329359
2016,42079,19442.8333333333,1671,349971
2016,42081,173232,173232,173232
2016,42085,49361,49361,49361
2016,42091,0,0,0
2016,42097,8581,1896,163039
2016,42107,18251.8775510204,3097,894342
2016,42111,61069.84,11858,1526746
2016,42121,0,0,0
2016,42125,1941035.6,6511,9705178
2016,42129,28299.8,21160,141499
2016,47025,80497.625,46163,643981
2016,48013,2776858,2776858,2776858
2016,48161,1341856,1341856,1341856
2016,48203,2200152.5,2200152.5,4400305
2016,48223,59120,59120,59120
2016,48287,6983347,6983347,6983347
2016,48289,3664991,3664991,3664991
2016,48293,9299300,9299300,9299300
2016,48323,1788032,1788032,1788032
2016,48365,1435346,1435346,2870692
2016,48395,2123226,2123226,2123226
2016,48401,1846428.5,1846428.5,3692857
2016,49007,874231.5,0,6993852
2016,49015,223547.5,84949.5,894190
2016,49025,351454.5,351454.5,702909
2016,49041,5375171,5375171,5375171
2016,51027,256191.103448276,59240,7429542
2016,51051,233379.866666667,42324,3500698
2016,51105,28111,0,112444
2016,51167,179268,179268,179268
2016,51185,62536.25,22225,250145
2016,51195,59899.5833333333,1865,1437590
2016,54001,500811.5,500811.5,1001623
2016,54005,217874.608695652,23508,5011116
2016,54019,213917.181818182,1198,2353089
2016,54025,46299.6666666667,4577,416697
2016,54039,308653.842105263,3726,5864423
2016,54045,254304.161290323,24280,7883429
2016,54047,74577.3529411765,12652,2535630
2016,54049,2201537.6,50126,11007688
2016,54051,5596516.33333333,6265878,16789549
2016,54055,111183,111183,111183
2016,54059,201184,0,3017760
2016,54061,308226.333333333,9857.5,1849358
2016,54067,297095,297095,594190
2016,54069,6593227,6593227,6593227
2016,54081,282596.588235294,94990,4804142
2016,54083,0,0,0
2016,54091,1787131,1787131,3574262
2016,54093,2014302,2014302,2014302
2016,54097,133433.666666667,0,400301
2016,54099,0,0,0
2016,54101,58813.6,38884,294068
2016,54109,331025.272727273,173609,3641278
2016,56005,23412874.6363636,11221557,257541621
2016,56009,29793257,29793257,29793257
2016,56023,4105900,4105900,4105900
2016,56033,0,0,0
2016,56037,1925784.66666667,2160163,5777354
2017,01007,88362,88362,88362
2017,01059,7063,7063,7063
2017,01073,675723.363636364,197866,7432957
2017,01117,21210.6666666667,0,127264
2017,01125,693744.333333333,178083,2081233
2017,01127,193570.25,59502.5,3097124
2017,01133,26655,26655,26655
2017,02068,959068,959068,959068
2017,04017,6221392,6221392,6221392
2017,05131,14246,18243,42738
2017,08051,4821281,4821281,4821281
2017,08067,546616,546616,546616
2017,08081,1947811,1947811,3895622
2017,08085,33299,33299,33299
2017,08103,1906894,1906894,1906894
2017,08107,3842798,3842798,3842798
2017,17055,12812197,12812197,12812197
2017,17059,372608,372608,372608
2017,17065,3064673.5,3064673.5,6129347
2017,17117,2031889,2031889,2031889
2017,17145,674379.666666667,122497.5,4046278
2017,17157,775578.75,301698.5,3102315
2017,17163,0,0,0
2017,17165,758586.333333333,440851,4551518
2017,17167,1615186,1615186,1615186
2017,17185,1004756,1004756,1004756
2017,17189,6202216,6202216,6202216
2017,17199,6335835,6335835,6335835
2017,18021,381063,381063,381063
2017,18027,685841.5,685841.5,1371683
2017,18037,738701.5,738701.5,1477403
2017,18051,2023109.8,1950726,10115549
2017,18083,2077098.66666667,2547256,6231296
2017,18125,74389.3333333334,1872,223168
2017,18153,2478283.33333333,163672,7434850
2017,18173,1059213.75,741245.5,4236855
2017,21013,66740.9444444444,39215,1201337
2017,21019,0,0,0
2017,21025,26221,26221,26221
2017,21051,0,0,0
2017,21059,55779.25,35580.5,223117
2017,21063,665,665,665
2017,21065,0,0,0
2017,21071,113748.75,74379,1364985
2017,21095,151269.565217391,90245,3479200
2017,21107,1787976.5,1787976.5,3575953
2017,21115,143107.2,60542,715536
2017,21119,73517.2,0,367586
2017,21121,36554.625,16599,292437
2017,21125,1930,1930,1930
2017,21127,19911.6666666667,10486,59735
2017,21131,149626.714285714,154984,1047387
2017,21133,9798.85714285714,700,68592
2017,21139,0,0,0
2017,21149,656500.5,656500.5,1313001
2017,21153,50693.5,50693.5,101387
2017,21159,166703.5,166703.5,333407
2017,21175,47209,47209,47209
2017,21177,694211.25,628542,2776845
2017,21183,687629.666666667,402061,4125778
2017,21193,227645.611111111,72195.5,4097621
2017,21195,79446.6785714286,21490.5,4449014
2017,21225,4480808,4480808,8961616
2017,21233,2629248,2629248,2629248
2017,21235,32787.8125,15205.5,524605
2017,22031,1743987,1743987,1743987
2017,22069,334580,334580,334580
2017,24001,126189.555555556,89245,1135706
2017,24023,112113,39185,672678
2017,28019,2373522,2373522,2373522
2017,28069,230146,230146,230146
2017,29013,244345,244345,244345
2017,30003,5114437.25,3866046.5,20457749
2017,30065,5883820,5883820,5883820
2017,30083,260272,260272,260272
2017,30087,8630002,8630002,8630002
2017,35031,4855010,4855010,4855010
2017,35045,4494336.5,4494336.5,8988673
2017,38055,7219086,7219086,7219086
2017,38057,5760005,2120010,17280015
2017,38065,4288404,4288404,4288404
2017,39013,131757.333333333,0,395272
2017,39031,0,0,0
2017,39067,334765.4,374796,1673827
2017,39081,4055,4055,8110
2017,39111,5676639,5676639,5676639
2017,39121,455472,455472,455472
2017,39127,275791.666666667,234935,827375
2017,39151,32384,32384,32384
2017,39157,36469.8,20,182349
2017,39163,79155.3333333333,73253,237466
2017,40035,53331,53331,53331
2017,40079,196465.5,196465.5,392931
2017,40105,113801,113801,113801
2017,40111,1282,1282,1282
2017,42003,13844,13844,13844
2017,42005,85148.125,43128.5,681185
2017,42009,93229,93229,93229
2017,42011,0,0,0
2017,42019,322523,322523,322523
2017,42021,119406.555555556,24116,1074659
2017,42025,0,0,0
2017,42031,6098,6098,6098
2017,42033,54168.9583333333,23893.5,1300055
2017,42037,19734,19734,39468
2017,42043,4491.66666666667,0,13475
2017,42051,1144.75,298.5,4579
2017,42059,3660888.125,2777217.5,29287105
2017,42063,95980.8636363637,8996,2111579
2017,42065,73834.8333333333,42943,443009
2017,42069,341,341,682
2017,42079,10836.4,1186,162546
2017,42081,201849,201849,201849
2017,42085,90611,90611,90611
2017,42091,0,0,0
2017,42097,22661.5714285714,6280.5,317262
2017,42107,25152.5094339623,1612,1333083
2017,42111,90489.4166666667,33466.5,2171746
2017,42121,0,0,0
2017,42125,4590824,4590824,9181648
2017,42129,58777.25,40024,235109
2017,47013,9994,9994,9994
2017,47025,60159.7142857143,37219,421118
2017,48013,3070708,3070708,3070708
2017,48161,1226441,1226441,1226441
2017,48203,2039523,2039523,4079046
2017,48287,7186478,7186478,7186478
2017,48293,10997088,10997088,10997088
2017,48323,2437496,2437496,2437496
2017,48365,2344708,2344708,2344708
2017,48395,1992150,1992150,1992150
2017,48401,3048129,3048129,3048129
2017,49007,828783.5,0,6630268
2017,49015,217510,129333,1087550
2017,49025,723944,723944,723944
2017,49041,5883975,5883975,5883975
2017,51027,293730.666666667,60061,7930728
2017,51051,258287.538461538,76093,3357738
2017,51105,0,0,0
2017,51167,65445.25,5491,261781
2017,51185,36044.75,21651.5,144179
2017,51195,60296.92,448,1507423
2017,54001,731535,731535,1463070
2017,54005,262321,25904,4984099
2017,54019,241973.153846154,11374,3145651
2017,54023,4035,4035,4035
2017,54025,65856.9166666667,44669.5,790283
2017,54039,347648.388888889,29992,6257671
2017,54045,318832.741935484,20783,9883815
2017,54047,115682.848484849,34526,3817534
2017,54049,2228070.33333333,61141,13368422
2017,54051,5900039,6046582,17700117
2017,54055,138016,138016,138016
2017,54059,314878.647058824,109495,5352937
2017,54061,233081.166666667,10132.5,1398487
2017,54067,172169.333333333,0,516508
2017,54069,6988112,6988112,6988112
2017,54081,307319.1,83526,6146382
2017,54083,0,0,0
2017,54091,1690721,1690721,3381442
2017,54093,2114258,2114258,2114258
2017,54097,336198,336198,336198
2017,54099,4067,0,16268
2017,54101,0,0,0
2017,54109,277081.611111111,100348,4987469
2017,56005,25161317.8181818,14517853,276774496
2017,56009,28503504,28503504,28503504
2017,56023,2204677,2204677,4409354
2017,56037,2255697,2495558,6767091
2018,01007,113221,113221,113221
2018,01073,710676.75,169236,8528121
2018,01093,15618,15618,15618
2018,01117,22942.6666666667,0,137656
2018,01125,775381.666666667,184971,2326145
2018,01127,228897.25,46448,3662356
2018,02068,901641,901641,901641
2018,04017,6550417,6550417,6550417
2018,08051,4674833,4674833,4674833
2018,08067,615947,615947,615947
2018,08081,1805678.5,1805678.5,3611357
2018,08103,2073860,2073860,2073860
2018,08107,3049511,3049511,3049511
2018,17055,14460951,14460951,14460951
2018,17059,407823,407823,407823
2018,17065,3149498.5,3149498.5,6298997
2018,17117,1947164,1947164,1947164
2018,17145,737596.333333334,89729,4425578
2018,17157,893994.5,244224,3575978
2018,17163,0,0,0
2018,17165,481209.2,106333,2406046
2018,17167,1782322,1782322,1782322
2018,17185,1038995,1038995,1038995
2018,17189,6331873,6331873,6331873
2018,17199,6887728,6887728,6887728
2018,18021,265835,265835,265835
2018,18027,1094576,1094576,2189152
2018,18037,771353.5,771353.5,1542707
2018,18051,2397144.4,1973018,11985722
2018,18083,2312844.66666667,2866699,6938534
2018,18153,2430151.33333333,404555,7290454
2018,18173,877160.6,419232,4385803
2018,21013,53004.2,7057,795063
2018,21019,0,0,0
2018,21025,39236,39236,39236
2018,21051,0,0,0
2018,21059,52703.6,12232,263518
2018,21071,69805.5,8686.5,837666
2018,21095,123905.92,41307,3097648
2018,21107,1764144.5,1764144.5,3528289
2018,21115,59881.1666666667,5592,359287
2018,21119,82179.6666666667,51925,493078
2018,21121,28495.8333333333,30229,170975
2018,21125,800,800,800
2018,21127,22471,21343.5,89884
2018,21131,180610.285714286,156328,1264272
2018,21133,73454.75,0,587638
2018,21139,0,0,0
2018,21149,635496.5,635496.5,1270993
2018,21153,167742.333333333,54793,503227
2018,21159,25306.1666666667,3236,151837
2018,21175,103558,103558,103558
2018,21177,657246.5,588697.5,2628986
2018,21183,684590.5,179726.5,2738362
2018,21193,214017.764705882,82121,3638302
2018,21195,82082.0612244898,17332,4022021
2018,21225,4876736,4876736,9753472
2018,21233,2475504,2475504,2475504
2018,21235,50227.2,37327,753408
2018,22031,1275631,1275631,1275631
2018,22069,207610,207610,207610
2018,24001,104388.25,74668,835106
2018,24023,66143.1428571429,10280,463002
2018,28019,2939738,2939738,2939738
2018,29013,258902,258902,258902
2018,30003,5588997.5,4293967.5,22355990
2018,30065,7566480,7566480,7566480
2018,30083,294840,294840,294840
2018,30087,8392830,8392830,8392830
2018,35031,5546491,5546491,5546491
2018,35045,2622777.5,2622777.5,5245555
2018,38055,8231213,8231213,8231213
2018,38057,5718450,2489357,17155350
2018,38065,2128433.5,2128433.5,4256867
2018,39013,149123.333333333,0,447370
2018,39031,0,0,0
2018,39067,369004.2,409560,1845021
2018,39079,4298,4298,4298
2018,39111,4785568,4785568,4785568
2018,39121,400924,400924,400924
2018,39127,357383,174731,1072149
2018,39151,64713,64713,64713
2018,39157,41713.75,1990.5,166855
2018,39163,68624.3333333333,51608,205873
2018,40035,225858,225858,225858
2018,40077,68779,68779,68779
2018,40079,157665,157665,315330
2018,40111,80,80,80
2018,42003,4161,4161,4161
2018,42005,83417.875,15502.5,667343
2018,42009,118097,118097,118097
2018,42011,0,0,0
2018,42019,225459,225459,225459
2018,42021,131750.125,18357,1054001
2018,42025,15091,15091,30182
2018,42031,22381.5,22381.5,44763
2018,42033,43471.8461538462,13944.5,1130268
2018,42037,26175.5,26175.5,52351
2018,42043,4405.33333333333,0,13216
2018,42051,346.25,220,1385
2018,42059,4791552.5,4692311.5,28749315
2018,42063,128896.882352941,4601,2191247
2018,42065,63744.5,22094,509956
2018,42069,2825,2825,2825
2018,42079,20508.0769230769,1411,266605
2018,42081,171833,171833,171833
2018,42085,63508,63508,63508
2018,42091,0,0,0
2018,42097,19540.7692307692,5636,254030
2018,42107,25354.5957446809,1456,1191666
2018,42111,105521.931034483,45592,3060136
2018,42121,0,0,0
2018,42125,9876324,9876324,9876324
2018,42129,68073.6666666667,70520,204221
2018,47013,4751,4751,4751
2018,47025,45455.8,11727,227279
2018,48013,2977099,2977099,2977099
2018,48203,1843471,1843471,3686942
2018,48287,93632,93632,93632
2018,48293,8683043,8683043,8683043
2018,48323,2146219,2146219,2146219
2018,48365,2471147,2471147,2471147
2018,48395,2030297,2030297,2030297
2018,48401,2734143,2734143,2734143
2018,49007,969028.857142857,0,6783202
2018,49015,287498.4,103345,1437492
2018,49025,493532,493532,493532
2018,49041,4904476,4904476,4904476
2018,51027,349230.333333333,57216,7333837
2018,51051,257004,96072,3341052
2018,51105,0,0,0
2018,51167,41592.8,3367,207964
2018,51185,42908,36583,214540
2018,51195,70341.1304347826,39425,1617846
2018,54001,584757,584757,1169514
2018,54005,222274.15,36920.5,4445483
2018,54019,168131.9,28579.5,3362638
2018,54025,85014.7692307692,53281,1105192
2018,54039,353253,0,6005301
2018,54043,0,0,0
2018,54045,370146.484848485,251803,12214834
2018,54047,97120.4473684211,54305.5,3690577
